regime,rep,n,memory,order,noise_sd,oracle_vwk_mse,empirical_vwk_mse,wiener_mse,monomial_ls_mse,huber_mse,wiener_oracle_ratio,wiener_empirical_ratio,empirical_oracle_ratio,oracle_coef_rmse
centered_exponential_skew,17,1200,3,2,0.25,0.01646001196963244,0.008030197148138192,0.7930892108417793,0.0002815585006625378,0.000407940124591688,48.1827845754288,98.76335489791278,0.4878609543512689,0.03717762204122368
centered_exponential_skew,18,1200,3,2,0.25,0.050879543096747096,0.043915745092391725,0.5061268466437102,0.0004242934391019286,0.0004342226745980517,9.94755093773766,11.524951827161306,0.8631316717779136,0.08412510570293749
centered_exponential_skew,19,1200,3,2,0.25,0.042356220778867595,0.027678917955992862,0.392715795729073,0.0002760526740856605,0.00032242188598031947,9.271738330465194,14.188264019332616,0.6534794050795593,0.0752841784873449
centered_exponential_skew,20,1200,3,2,0.25,0.05172723530395581,0.06196879274653731,0.6761780863495171,0.00039475366646220223,0.0004064580492366984,13.071993551872795,10.911590437386737,1.1979915876501193,0.07211907339688654
centered_exponential_skew,21,1200,3,2,0.25,0.07245234724048902,0.06731067253298621,0.5533313098268017,0.00048152765432177394,0.0004885452319958619,7.637175756226983,8.220558330562461,0.9290337041747427,0.09173386712366367
centered_exponential_skew,22,1200,3,2,0.25,0.06204729812744163,0.0668240646428119,0.9458506571909269,0.0004771431732699328,0.0005743046334254557,15.244026504557915,14.154341886365179,1.0769858907564205,0.0755081365326838
centered_exponential_skew,23,1200,3,2,0.25,0.19855564239895368,0.13627370122084853,0.7805223455460479,0.0007827738096123047,0.0007874937089957338,3.93100058057157,5.727608031142517,0.686324999755165,0.11207795986011357
centered_exponential_skew,24,1200,3,2,0.25,0.030081695431841825,0.021096141278438535,0.6503275861430586,0.00044668592887018834,0.00039830432260817974,21.618714530786697,30.8268501599262,0.7012949561382775,0.057161399134353585
centered_exponential_skew,25,1200,3,2,0.25,0.047637965386154786,0.028521649635773607,0.6087209463487087,0.00022103601070314204,0.00026491925723260665,12.778063492309093,21.34241722067904,0.5987167882712088,0.0815888093742076
centered_exponential_skew,26,1200,3,2,0.25,0.22847282513236084,0.1589546877691466,1.2409829571442712,0.0008704679215207422,0.0008754024718746897,5.43164359448584,7.807149160310253,0.6957268886444574,0.1174190254827625
